Date,Open,High,Low,Close,Volume,OpenInt
2011-01-31,39.095,39.48,38.91,39.401,729236,0
2011-02-01,39.66,40.317,39.66,40.247,141499,0
2011-02-02,40.146,40.434,39.951,39.967,48916,0
2011-02-03,40.095,40.154,39.779,40.069,63664,0
2011-02-04,39.984,40.027,39.626,39.822,72198,0
2011-02-07,39.585,39.898,39.585,39.626,56818,0
2011-02-08,39.847,39.883,39.611,39.883,99887,0
2011-02-09,39.331,39.491,38.872,39.033,95413,0
2011-02-10,38.703,38.998,38.574,38.88,167656,0
2011-02-11,38.709,39.38,38.709,39.331,71794,0
2011-02-14,39.203,39.668,39.203,39.533,88497,0
2011-02-15,39.457,39.738,39.389,39.568,61209,0
2011-02-16,39.72,40.018,39.72,39.934,48768,0
2011-02-18,40.189,40.317,40.086,40.18,42035,0
2011-02-22,39.516,39.883,39.126,39.135,118103,0
2011-02-23,39.304,39.551,38.958,39.339,103696,0
2011-02-24,39.347,39.491,39.076,39.264,74191,0
2011-02-25,39.634,39.677,39.347,39.677,32825,0
2011-02-28,39.663,39.803,39.571,39.786,35842,0
2011-03-01,39.935,40.051,39.423,39.458,86116,0
2011-03-02,39.499,39.935,39.423,39.883,67040,0
2011-03-03,40.275,40.478,40.137,40.462,47171,0
2011-03-04,40.563,40.613,40.154,40.426,73073,0
2011-03-07,40.52,40.605,39.814,39.942,108708,0
2011-03-08,40.137,40.417,39.847,40.189,78203,0
2011-03-09,40.198,40.317,40.027,40.154,42301,0
2011-03-10,39.439,39.507,39.059,39.117,92697,0
2011-03-11,38.998,39.525,38.914,39.491,60757,0
2011-03-14,39.22,39.687,39.188,39.652,57971,0
2011-03-15,38.167,39.162,38.045,39.033,139345,0
2011-03-16,39.024,39.092,37.935,38.218,121177,0
2011-03-17,38.713,38.809,38.369,38.516,54775,0
2011-03-18,38.949,39.016,38.624,38.659,55810,0
2011-03-21,39.135,39.295,39.117,39.196,71336,0
2011-03-22,39.229,39.355,39.154,39.34,42481,0
2011-03-23,39.389,39.917,39.355,39.789,65275,0
2011-03-24,39.952,40.207,39.857,40.096,106075,0
2011-03-25,40.079,40.358,40.042,40.113,119676,0
2011-03-28,39.959,40.164,39.857,39.857,53942,0
2011-03-29,39.952,40.343,39.883,40.292,49020,0
2011-03-30,40.564,40.947,40.548,40.854,122545,0
2011-03-31,41.101,41.285,41.078,41.243,236943,0
2011-04-01,41.617,41.89,41.53,41.77,61949,0
2011-04-04,42,42.127,41.872,42.127,55324,0
2011-04-05,42.058,42.29,41.956,42.169,54606,0
2011-04-06,42.367,42.408,42.018,42.033,54531,0
2011-04-07,42.041,42.315,41.907,42.049,88251,0
2011-04-08,42.315,42.315,41.863,42.049,89505,0
2011-04-11,41.872,42.018,41.48,41.643,25574,0
2011-04-12,41.32,41.32,40.666,40.795,163826,0
2011-04-13,41.259,41.292,40.708,40.887,36766,0
2011-04-14,40.818,41.047,40.725,40.932,90196,0
2011-04-15,40.827,40.904,40.59,40.818,54125,0
2011-04-18,40.106,40.106,39.603,39.977,92551,0
2011-04-19,40.189,40.521,40.189,40.487,48585,0
2011-04-20,41.174,41.488,41.066,41.259,63729,0
2011-04-21,41.437,41.505,41.225,41.428,35341,0
2011-04-25,41.379,41.419,41.074,41.216,42997,0
2011-04-26,41.259,41.523,41.159,41.447,58821,0
2011-04-27,41.523,41.53,40.922,41.419,48450,0
2011-04-28,40.964,41.115,40.786,41.004,59461,0
2011-04-29,40.991,41.425,40.991,41.425,25738,0
2011-05-02,41.437,41.634,41.066,41.15,80925,0
2011-05-03,40.725,40.742,40.172,40.349,68059,0
2011-05-04,40.3,40.3,39.525,39.687,105236,0
2011-05-05,39.313,39.552,38.932,39.246,75385,0
2011-05-06,39.883,40.121,39.465,39.627,51085,0
2011-05-09,39.603,39.822,39.448,39.747,69603,0
2011-05-10,39.831,40.164,39.78,40.096,52218,0
2011-05-11,39.925,39.952,39.196,39.415,48895,0
2011-05-12,39.059,39.516,38.828,39.34,74437,0
2011-05-13,39.322,39.322,38.463,38.685,67872,0
2011-05-16,38.472,39.135,38.463,38.551,63307,0
2011-05-17,38.302,38.805,38.243,38.728,92556,0
2011-05-18,39.007,39.18,38.796,38.989,42586,0
2011-05-19,39.041,39.068,38.677,38.897,32545,0
2011-05-20,38.872,39.025,38.59,38.828,42914,0
2011-05-23,38.045,38.286,37.935,38.286,51023,0
2011-05-24,38.59,38.77,38.516,38.608,86233,0
2011-05-25,38.532,38.763,38.454,38.599,47544,0
2011-05-26,38.787,39.135,38.599,39.084,62605,0
2011-05-27,39.364,39.607,39.364,39.486,33691,0
2011-05-31,40.025,40.138,39.782,40.008,54568,0
2011-06-01,39.952,40.019,39.364,39.423,71354,0
2011-06-02,39.576,39.695,39.22,39.644,37189,0
2011-06-03,39.188,39.799,39.188,39.458,62626,0
2011-06-06,39.313,39.364,38.787,38.82,39230,0
2011-06-07,39.229,39.381,39.048,39.048,36387,0
2011-06-08,38.963,39.143,38.774,38.84,31884,0
2011-06-09,38.868,39.179,38.739,39.09,42362,0
2011-06-10,38.774,38.833,38.267,38.377,67986,0
2011-06-13,38.524,38.651,38.192,38.326,52176,0
2011-06-14,38.56,38.876,38.56,38.791,31094,0
2011-06-15,38.36,38.491,38.042,38.232,48755,0
2011-06-16,37.966,38.198,37.512,37.837,94833,0
2011-06-17,38.01,38.049,37.647,37.845,79059,0
2011-06-20,37.589,37.947,37.451,37.88,49782,0
2011-06-21,38.189,38.627,38.189,38.56,73994,0
2011-06-22,38.387,38.697,38.351,38.351,51990,0
2011-06-23,37.821,38.225,37.597,38.18,162953,0
2011-06-24,38.5,38.5,38.104,38.137,81585,0
2011-06-27,38.146,38.592,38.104,38.491,54768,0
2011-06-28,38.569,39.211,38.569,39.195,44785,0
2011-06-29,39.236,39.663,39.22,39.571,45488,0
2011-06-30,39.744,39.998,39.744,39.998,42901,0
2011-07-01,39.906,40.508,39.846,40.482,43226,0
2011-07-05,40.413,40.482,40.19,40.319,172191,0
2011-07-06,40.155,40.216,39.924,40.096,128955,0
2011-07-07,40.344,40.576,40.344,40.421,66316,0
2011-07-08,40.087,40.087,39.776,40.027,48474,0
2011-07-11,39.4,39.4,38.979,39.056,37944,0
2011-07-12,38.766,39.022,38.688,38.697,43304,0
2011-07-13,38.955,39.4,38.868,39.134,91366,0
2011-07-14,39.245,39.331,38.67,38.757,100600,0
2011-07-15,39.115,39.152,38.8,38.955,38884,0
2011-07-18,38.543,38.688,38.326,38.543,49743,0
2011-07-19,38.901,39.107,38.791,39.074,22653,0
2011-07-20,39.143,39.28,39.074,39.143,33035,0
2011-07-21,39.347,39.725,39.28,39.639,69776,0
2011-07-22,39.682,39.881,39.536,39.812,68805,0
2011-07-25,39.519,39.915,39.519,39.76,64891,0
2011-07-26,39.982,40.129,39.824,39.939,57155,0
2011-07-27,39.63,39.7,39.162,39.272,122179,0
2011-07-28,39.218,39.469,39.088,39.113,61624,0
2011-07-29,38.897,39.288,38.705,39.131,59214,0
2011-08-01,39.673,39.673,38.945,39.304,75993,0
2011-08-02,38.915,38.932,38.168,38.168,98946,0
2011-08-03,38.059,38.164,37.34,37.921,147720,0
2011-08-04,36.962,37.194,35.939,35.939,237191,0
2011-08-05,36.138,36.317,34.496,35.64,235451,0
2011-08-08,34.128,34.403,32.375,32.865,399953,0
2011-08-09,33.149,34.403,32.625,34.36,514061,0
2011-08-10,33.493,34.178,33.003,33.237,180614,0
2011-08-11,33.752,34.988,33.405,34.719,253177,0
2011-08-12,34.807,35.012,34.496,34.875,171993,0
2011-08-15,35.409,35.751,35.409,35.717,72477,0
2011-08-16,35.288,35.588,35.047,35.409,73500,0
2011-08-17,35.605,35.869,35.348,35.735,174873,0
2011-08-18,34.496,34.496,33.631,34.077,107895,0
2011-08-19,33.777,34.582,33.649,33.734,78327,0
2011-08-22,34.496,34.719,33.847,33.897,71540,0
2011-08-23,34.214,34.916,33.887,34.916,85383,0
2011-08-24,34.384,34.789,34.101,34.523,40882,0
2011-08-25,34.461,34.573,33.913,34.084,63231,0
2011-08-26,34.009,34.566,33.415,34.566,163747,0
2011-08-29,35.131,35.545,35.047,35.545,157801,0
2011-08-30,35.339,35.922,35.271,35.735,83228,0
2011-08-31,36.192,36.413,36.059,36.395,76577,0
2011-09-01,36.54,36.687,36.368,36.396,97956,0
2011-09-02,35.605,35.692,35.069,35.404,55169,0
2011-09-06,34.15,34.958,34.089,34.921,85294,0
2011-09-07,35.521,35.911,35.391,35.911,88684,0
2011-09-08,35.529,35.866,35.383,35.478,74203,0
2011-09-09,34.827,34.958,34.262,34.323,67824,0
2011-09-12,33.709,34.146,33.366,34.118,84316,0
2011-09-13,34.003,34.262,33.812,34.202,55018,0
2011-09-14,34.158,34.721,33.63,34.411,108216,0
2011-09-15,34.875,34.979,34.59,34.925,262161,0
2011-09-16,35.391,35.391,34.749,34.948,114214,0
2011-09-19,34.031,34.358,33.881,34.254,42613,0
2011-09-20,34.323,34.618,34.105,34.123,38392,0
2011-09-21,33.985,34.048,32.909,32.909,73754,0
2011-09-22,31.643,31.781,30.66,30.965,96796,0
2011-09-23,30.913,31.503,30.852,31.443,71361,0
2011-09-26,31.4,31.999,30.807,31.963,73826,0
2011-09-27,32.98,33.299,32.622,32.795,79769,0
2011-09-28,32.804,32.831,31.955,31.98,43810,0
2011-09-29,32.552,32.699,31.886,32.197,53041,0
2011-09-30,31.634,31.897,31.113,31.308,58298,0
2011-10-03,31.111,31.304,30.365,30.4,105917,0
2011-10-04,29.992,30.816,29.585,30.793,84314,0
2011-10-05,30.878,31.425,30.626,31.425,86011,0
2011-10-06,31.564,32.345,31.494,32.337,46132,0
2011-10-07,32.622,32.648,31.581,31.781,52089,0
2011-10-10,32.544,32.98,32.413,32.925,29688,0
2011-10-11,32.466,32.98,32.413,32.952,61782,0
2011-10-12,33.381,34.192,33.381,33.839,55080,0
2011-10-13,33.411,33.682,33.048,33.605,63937,0
2011-10-14,34.15,34.202,33.831,34.158,34122,0
2011-10-17,33.769,33.872,33.117,33.16,79643,0
2011-10-18,33.092,33.89,32.804,33.769,34368,0
2011-10-19,33.595,33.839,33.152,33.24,33821,0
2011-10-20,32.822,33.004,32.241,32.605,54265,0
2011-10-21,32.952,33.402,32.952,33.353,59314,0
2011-10-24,33.665,34.635,33.542,34.635,32173,0
2011-10-25,34.411,34.411,33.881,33.968,58935,0
2011-10-26,34.523,34.679,33.968,34.654,63737,0
2011-10-27,36.058,36.761,35.825,36.527,103272,0
2011-10-28,36.102,36.641,35.911,36.615,67492,0
2011-10-31,36.219,36.219,35.49,35.49,57096,0
2011-11-01,34.28,34.993,33.994,34.635,80232,0
2011-11-02,35.521,35.685,35.244,35.573,27686,0
2011-11-03,35.866,35.937,35.287,35.816,40556,0
2011-11-04,35.631,35.865,35.298,35.789,42595,0
2011-11-07,35.866,36.216,35.799,36.208,40907,0
2011-11-08,36.266,36.484,35.903,36.435,33150,0
2011-11-09,35.287,35.478,34.714,34.749,61521,0
2011-11-10,35.312,35.445,34.802,34.948,34922,0
2011-11-11,35.383,35.825,35.383,35.739,62562,0
2011-11-14,35.566,35.583,35.271,35.445,45012,0
2011-11-15,35.287,35.635,35.104,35.539,21798,0
2011-11-16,35.018,35.426,34.888,34.921,47864,0
2011-11-17,34.993,35.114,34.031,34.142,46914,0
2011-11-18,34.444,34.46,33.899,34.055,33685,0
2011-11-21,33.316,33.429,32.857,33.291,49384,0
2011-11-22,33.309,33.5,32.933,33.231,27073,0
2011-11-23,32.795,32.795,32.146,32.146,52171,0
2011-11-25,32.102,32.32,31.843,31.868,43886,0
2011-11-28,33.178,33.196,32.779,33.152,77220,0
2011-11-29,32.917,33.291,32.892,32.892,26159,0
2011-11-30,34.479,34.621,34.209,34.621,43260,0
2011-12-01,34.672,35.12,34.618,34.817,51785,0
2011-12-02,35.201,35.254,34.764,34.814,38920,0
2011-12-05,35.262,35.462,35.114,35.312,81247,0
2011-12-06,35.053,35.236,34.84,35.063,39063,0
2011-12-07,34.886,35.165,34.78,35.027,40053,0
2011-12-08,34.413,34.667,33.885,33.982,40496,0
2011-12-09,34.29,34.683,34.061,34.621,35632,0
2011-12-12,33.793,33.89,33.316,33.648,47194,0
2011-12-13,33.73,33.921,33.088,33.238,44524,0
2011-12-14,32.984,33.026,32.63,32.676,27874,0
2011-12-15,33.187,33.187,32.544,32.58,14805,0
2011-12-16,32.806,32.937,32.57,32.727,60666,0
2011-12-19,32.507,32.639,31.934,32.002,66249,0
2011-12-20,32.92,33.229,32.797,33.088,45622,0
2011-12-21,32.993,33.113,32.649,33.062,44817,0
2011-12-22,33.184,33.597,33.184,33.534,56846,0
2011-12-23,33.579,33.712,33.51,33.658,81809,0
2011-12-27,33.524,33.649,33.429,33.501,168910,0
2011-12-28,33.402,33.402,32.886,32.946,38868,0
2011-12-29,32.993,33.272,32.993,33.193,84127,0
2011-12-30,33.21,33.501,33.21,33.388,58239,0
2012-01-03,34.173,34.736,34.173,34.667,69985,0
2012-01-04,34.29,34.604,34.262,34.552,26812,0
2012-01-05,34.436,34.639,34.262,34.525,17741,0
2012-01-06,34.552,34.552,34.173,34.219,15287,0
2012-01-09,34.446,34.621,34.376,34.604,20767,0
2012-01-10,35.193,35.404,35.193,35.21,65185,0
2012-01-11,35.088,35.342,34.964,35.289,34639,0
2012-01-12,35.413,35.518,35.227,35.394,31938,0
2012-01-13,35.044,35.12,34.789,35.12,38514,0
2012-01-17,35.771,35.937,35.65,35.728,97324,0
2012-01-18,35.865,36.524,35.865,36.489,37161,0
2012-01-19,36.613,36.806,36.48,36.752,50196,0
2012-01-20,36.673,36.761,36.551,36.744,173958,0
2012-01-23,36.779,37.069,36.726,36.981,67398,0
2012-01-24,36.62,37.025,36.604,36.99,24438,0
2012-01-25,36.771,37.578,36.701,37.569,84366,0
2012-01-26,37.797,37.892,37.166,37.287,66113,0
2012-01-27,37.36,37.595,37.324,37.51,22136,0
2012-01-30,36.833,37.123,36.649,37.052,133373,0
2012-01-31,37.464,37.646,37.034,37.193,70519,0
2012-02-01,37.709,38.147,37.621,37.927,46619,0
2012-02-02,38.041,38.323,38.008,38.095,31217,0
2012-02-03,38.437,38.578,38.261,38.482,39278,0
2012-02-06,38.018,38.323,37.989,38.271,52625,0
2012-02-07,38.279,38.421,37.953,38.403,53995,0
2012-02-08,38.509,38.754,38.403,38.544,28803,0
2012-02-09,38.544,38.63,38.297,38.63,38393,0
2012-02-10,37.709,37.771,37.501,37.646,47630,0
2012-02-13,38.139,38.305,37.981,38.228,44444,0
2012-02-14,38.008,38.068,37.638,37.875,18933,0
2012-02-15,38.182,38.21,37.726,37.787,85334,0
2012-02-16,37.709,38.349,37.604,38.349,110978,0
2012-02-17,38.578,38.578,38.235,38.437,29923,0
2012-02-21,38.437,38.509,38.041,38.095,74004,0
2012-02-22,38.105,38.244,38.036,38.166,80086,0
2012-02-23,38.139,38.192,37.927,38.13,35399,0
2012-02-24,38.289,38.509,38.271,38.413,28200,0
2012-02-27,37.927,38.21,37.849,38.095,126685,0
2012-02-28,38.357,38.745,38.323,38.745,38614,0
2012-02-29,38.885,39.009,38.346,38.346,58947,0
2012-03-01,38.501,38.885,38.482,38.831,65236,0
2012-03-02,38.727,38.839,38.621,38.727,20807,0
2012-03-05,38.331,38.428,37.909,38.027,17399,0
2012-03-06,37.218,37.218,36.639,36.858,42078,0
2012-03-07,36.876,37.193,36.815,37.166,49980,0
2012-03-08,37.638,37.718,37.429,37.68,169873,0
2012-03-09,37.762,37.917,37.671,37.735,25085,0
2012-03-12,37.333,37.482,37.088,37.227,40267,0
2012-03-13,37.429,38.297,37.42,38.297,35698,0
2012-03-14,37.944,38.192,37.646,37.806,46028,0
2012-03-15,38.027,38.027,37.753,37.902,35166,0
2012-03-16,37.753,37.981,37.753,37.857,26473,0
2012-03-19,37.63,37.971,37.63,37.787,22669,0
2012-03-20,37.044,37.27,36.974,37.253,104270,0
2012-03-21,37.394,37.501,37.218,37.42,15449,0
2012-03-22,37.006,37.006,36.798,36.945,17799,0
2012-03-23,37.006,37.123,36.798,37.114,32404,0
2012-03-26,37.28,37.771,37.28,37.771,39920,0
2012-03-27,37.771,37.867,37.569,37.595,29792,0
2012-03-28,37.394,37.429,36.789,36.911,28003,0
2012-03-29,36.498,36.806,36.288,36.798,35265,0
2012-03-30,37.034,37.149,36.806,37.025,16079,0
2012-04-02,36.92,37.569,36.92,37.429,75717,0
2012-04-03,37.491,37.491,36.911,37.114,34502,0
2012-04-04,36.542,36.673,36.35,36.376,24506,0
2012-04-05,36.278,36.596,36.278,36.507,12472,0
2012-04-09,35.875,36.235,35.789,36.147,33289,0
2012-04-10,36.077,36.132,35.43,35.49,55624,0
2012-04-11,35.989,36.008,35.771,35.807,24963,0
2012-04-12,35.937,36.701,35.937,36.692,34743,0
2012-04-13,36.376,36.404,36.017,36.157,18703,0
2012-04-16,36.376,36.376,35.815,35.947,33423,0
2012-04-17,36.147,36.376,36.086,36.252,18534,0
2012-04-18,35.893,36.211,35.893,36.132,18834,0
2012-04-19,36.183,36.306,35.883,36.068,14128,0
2012-04-20,36.27,36.472,36.183,36.192,22499,0
2012-04-23,35.509,35.737,35.306,35.737,17116,0
2012-04-24,35.799,35.865,35.684,35.719,32314,0
2012-04-25,35.849,35.883,35.631,35.799,111567,0
2012-04-26,35.684,36.132,35.684,36.068,40410,0
2012-04-27,36.095,36.314,36.059,36.306,27492,0
2012-04-30,36.252,36.252,35.937,36.077,202785,0
2012-05-01,36.095,36.524,36.095,36.296,21278,0
2012-05-02,36.14,36.413,36.14,36.35,42368,0
2012-05-03,36.422,36.422,35.815,36.008,24529,0
2012-05-04,35.824,35.824,35.219,35.298,30230,0
2012-05-07,35.175,35.482,35.079,35.44,93814,0
2012-05-08,35.027,35.027,34.403,34.718,30220,0
2012-05-09,34.201,34.462,34.061,34.384,20573,0
2012-05-10,34.595,34.718,34.43,34.454,25148,0
2012-05-11,34.14,34.561,34.009,34.112,17458,0
2012-05-14,33.38,33.491,33.219,33.219,28897,0
2012-05-15,33.38,33.429,32.816,32.876,32502,0
2012-05-16,33.113,33.123,32.533,32.63,17545,0
2012-05-17,32.543,32.543,31.941,31.957,34278,0
2012-05-18,32.026,32.15,30.693,31.808,40048,0
2012-05-21,31.924,32.507,31.924,32.507,124792,0
2012-05-22,32.317,32.667,32.009,32.21,43300,0
2012-05-23,31.852,32.088,31.332,32.088,20061,0
2012-05-24,32.045,32.174,31.607,31.826,62394,0
2012-05-25,31.906,32.114,31.897,31.934,50169,0
2012-05-29,32.551,32.743,32.28,32.507,18936,0
2012-05-30,31.887,31.906,31.744,31.808,52288,0
2012-05-31,31.744,31.983,31.413,31.924,31346,0
2012-06-01,31.154,31.544,31.117,31.145,94065,0
2012-06-04,31.14,31.368,31.042,31.238,49771,0
2012-06-05,31.348,31.5,31.244,31.403,37102,0
2012-06-06,31.829,32.234,31.756,32.226,15197,0
2012-06-07,32.792,32.97,32.393,32.438,19658,0
2012-06-08,31.969,32.138,31.9,32.075,18164,0
2012-06-11,32.561,32.693,31.744,31.744,34463,0
2012-06-12,32.041,32.341,32.014,32.341,33335,0
2012-06-13,32.199,32.489,32.12,32.19,19103,0
2012-06-14,32.097,32.342,31.941,32.263,89859,0
2012-06-15,32.473,32.686,32.438,32.669,25838,0
2012-06-18,32.507,32.98,32.507,32.942,20982,0
2012-06-19,33.005,33.776,33.005,33.679,24521,0
2012-06-20,33.6,33.706,33.314,33.59,63624,0
2012-06-21,33.467,33.467,32.375,32.375,28834,0
2012-06-22,32.517,32.517,32.171,32.35,26873,0
2012-06-25,31.819,31.865,31.553,31.669,67339,0
2012-06-26,31.784,31.997,31.58,31.865,53007,0
2012-06-27,31.969,32.155,31.909,32.022,32617,0
2012-06-28,31.721,31.881,31.509,31.881,46676,0
2012-06-29,32.872,33.271,32.839,33.271,67142,0
2012-07-02,33.352,33.484,33.209,33.484,74582,0
2012-07-03,33.652,34.085,33.652,34.085,58723,0
2012-07-05,33.688,33.951,32.81,33.768,110175,0
2012-07-06,33.227,33.271,33.094,33.237,61345,0
2012-07-09,33.032,33.085,32.916,33.05,39201,0
2012-07-10,33.43,33.43,32.552,32.669,32194,0
2012-07-11,32.72,32.97,32.571,32.746,14054,0
2012-07-12,31.943,32.438,31.909,32.288,88273,0
2012-07-13,32.58,32.902,32.58,32.829,69503,0
2012-07-16,32.712,32.775,32.571,32.72,49121,0
2012-07-17,32.942,33.027,32.582,32.997,50807,0
2012-07-18,32.792,33.191,32.792,33.12,18725,0
2012-07-19,33.29,33.412,33.227,33.352,21489,0
2012-07-20,33.058,33.12,32.898,32.942,42134,0
2012-07-23,32.155,32.35,31.829,32.288,30880,0
2012-07-24,32.464,32.464,31.961,32.138,60501,0
2012-07-25,32.333,32.4,32.05,32.181,12936,0
2012-07-26,32.598,33.012,32.534,32.97,59327,0
2012-07-27,33.342,33.962,33.162,33.962,76767,0
2012-07-30,33.679,33.863,33.563,33.802,24915,0
2012-07-31,33.9,34.006,33.544,33.544,49936,0
2012-08-01,33.645,33.792,33.449,33.619,146446,0
2012-08-02,33.262,33.59,33.173,33.29,118986,0
2012-08-03,33.925,34.12,33.925,33.98,83941,0
2012-08-06,33.863,34.438,33.863,34.209,55385,0
2012-08-07,34.28,34.528,34.28,34.29,49951,0
2012-08-08,34.173,34.589,34.173,34.51,31484,0
2012-08-09,34.572,34.83,34.254,34.671,37042,0
2012-08-10,34.536,34.935,34.438,34.918,33146,0
2012-08-13,34.679,34.81,34.473,34.589,61678,0
2012-08-14,34.714,34.741,34.414,34.482,16406,0
2012-08-15,34.342,34.546,34.342,34.489,83532,0
2012-08-16,34.491,34.679,34.395,34.643,40032,0
2012-08-17,34.51,34.662,34.438,34.564,25204,0
2012-08-20,34.536,34.576,34.316,34.556,19614,0
2012-08-21,34.589,34.829,34.229,34.28,63416,0
2012-08-22,34.059,34.299,33.953,34.272,18952,0
2012-08-23,34.324,34.324,33.863,33.962,37132,0
2012-08-24,33.802,34.051,33.635,33.909,50928,0
2012-08-27,33.839,33.925,33.706,33.724,45827,0
2012-08-28,33.67,33.812,33.626,33.696,24890,0
2012-08-29,33.696,33.696,33.314,33.439,38882,0
2012-08-30,33.2,33.238,33.059,33.163,20944,0
2012-08-31,33.314,33.526,33.155,33.38,15089,0
2012-09-04,33.307,33.307,33.005,33.041,14368,0
2012-09-05,32.961,33.102,32.898,33.05,22341,0
2012-09-06,33.246,33.839,33.246,33.802,50922,0
2012-09-07,33.9,34.554,33.9,34.438,26184,0
2012-09-10,34.173,34.385,34.044,34.044,23230,0
2012-09-11,34.209,34.528,34.209,34.473,18207,0
2012-09-12,34.51,34.625,34.368,34.58,50016,0
2012-09-13,34.447,35.433,34.395,35.396,44658,0
2012-09-14,35.751,36.434,35.751,35.881,132601,0
2012-09-17,35.804,35.891,35.591,35.636,73624,0
2012-09-18,35.573,35.707,35.513,35.601,32538,0
2012-09-19,35.768,35.786,35.547,35.627,47840,0
2012-09-20,35.237,35.379,35.12,35.316,225233,0
2012-09-21,35.667,35.828,35.301,35.319,99953,0
2012-09-24,35.167,35.346,35.105,35.249,53517,0
2012-09-25,35.292,35.328,34.72,34.759,33092,0
2012-09-26,34.578,34.698,34.312,34.661,26584,0
2012-09-27,35.035,35.203,34.873,35.203,27180,0
2012-09-28,34.865,35.063,34.803,34.944,49833,0
2012-10-01,35.053,35.48,35.053,35.222,21725,0
2012-10-02,35.319,35.338,35.079,35.203,29285,0
2012-10-03,35.203,35.203,34.891,34.916,22992,0
2012-10-04,34.982,35.249,34.916,35.222,17012,0
2012-10-05,35.365,35.542,35.121,35.159,23227,0
2012-10-08,34.767,35.115,34.759,35.069,18775,0
2012-10-09,35.063,35.089,34.703,34.713,64205,0
2012-10-10,34.759,34.82,34.507,34.525,17961,0
2012-10-11,34.891,35.026,34.489,34.865,29782,0
2012-10-12,34.767,34.954,34.657,34.73,30060,0
2012-10-15,34.865,35.052,34.749,35.017,23971,0
2012-10-16,35.187,35.418,35.187,35.31,29392,0
2012-10-17,35.267,35.552,35.24,35.446,36232,0
2012-10-18,35.285,35.542,35.23,35.418,42448,0
2012-10-19,35.355,35.355,34.991,35.069,62087,0
2012-10-22,35.096,35.355,35.043,35.267,44475,0
2012-10-23,34.651,34.703,34.534,34.587,32463,0
2012-10-24,34.784,34.936,34.72,34.72,19195,0
2012-10-25,35.149,35.203,34.91,35.017,13671,0
2012-10-26,34.972,35.063,34.794,34.899,69825,0
2012-10-31,34.47,35.068,34.346,34.615,53619,0
2012-11-01,34.759,35.159,34.759,35.105,26624,0
2012-11-02,35.187,35.346,34.916,34.936,35412,0
2012-11-05,34.775,35.026,34.775,34.944,43869,0
2012-11-06,34.998,35.338,34.998,35.258,20361,0
2012-11-07,34.963,35.007,34.578,34.775,159988,0
2012-11-08,34.615,34.838,34.241,34.241,35528,0
2012-11-09,34.124,34.511,31.434,34.214,164874,0
2012-11-12,34.241,34.295,34.152,34.169,42538,0
2012-11-13,33.824,34.049,33.716,33.814,47647,0
2012-11-14,33.85,33.85,33.297,33.331,89151,0
2012-11-15,33.322,33.429,33.152,33.279,65717,0
2012-11-16,33.351,33.411,33.019,33.37,37477,0
2012-11-19,33.804,33.893,33.753,33.884,42612,0
2012-11-20,33.662,33.849,33.628,33.77,26050,0
2012-11-21,33.68,33.777,33.601,33.777,27993,0
2012-11-23,34.081,34.33,34.081,34.33,21378,0
2012-11-26,34.169,34.205,34.01,34.196,19334,0
2012-11-27,34.214,34.277,33.847,33.894,33364,0
2012-11-28,33.61,33.928,33.503,33.912,32830,0
2012-11-29,34.047,34.342,34.029,34.295,150887,0
2012-11-30,34.321,34.343,34.124,34.223,24536,0
2012-12-03,34.205,34.312,34.01,34.01,50399,0
2012-12-04,34.134,34.223,33.894,33.894,30999,0
2012-12-05,34.295,34.47,34.187,34.338,34257,0
2012-12-06,34.286,34.525,34.286,34.525,21162,0
2012-12-07,34.562,34.703,34.525,34.685,55696,0
2012-12-10,34.479,34.936,34.479,34.926,28695,0
2012-12-11,35.007,35.195,34.908,35.177,70988,0
2012-12-12,35.23,35.391,35.131,35.213,24410,0
2012-12-13,35.159,35.355,35.005,35.069,38700,0
2012-12-14,35.195,35.336,35.195,35.285,37871,0
2012-12-17,35.167,35.319,35.159,35.31,22562,0
2012-12-18,35.285,35.651,35.285,35.651,40962,0
2012-12-19,35.749,35.951,35.739,35.828,44847,0
2012-12-20,35.739,36.006,35.739,36.006,41447,0
2012-12-21,35.37,35.829,35.198,35.73,66480,0
2012-12-24,35.468,35.604,35.424,35.522,12921,0
2012-12-26,35.54,35.917,35.54,35.694,52956,0
2012-12-27,35.9,35.9,35.437,35.749,69406,0
2012-12-28,35.352,35.811,35.352,35.739,82707,0
2012-12-31,35.801,36.188,35.595,36.188,91685,0
2013-01-02,36.727,37.033,36.727,37.006,115486,0
2013-01-03,36.889,37.323,36.853,37.056,41297,0
2013-01-04,36.889,37.151,36.846,37.128,70658,0
2013-01-07,36.638,36.881,36.638,36.862,32968,0
2013-01-08,36.583,36.611,36.396,36.467,71899,0
2013-01-09,36.476,36.717,36.476,36.666,14818,0
2013-01-10,36.782,37.113,36.782,37.097,25562,0
2013-01-11,36.872,37.061,36.872,37.015,160421,0
2013-01-14,37.133,37.303,37.053,37.179,53901,0
2013-01-15,36.846,36.962,36.818,36.943,19884,0
2013-01-16,36.682,36.852,36.666,36.818,15148,0
2013-01-17,36.972,37.142,36.972,37.006,27671,0
2013-01-18,37.07,37.112,36.98,37.097,23990,0
2013-01-22,36.98,37.196,36.917,37.188,19736,0
2013-01-23,37.07,37.169,37.024,37.061,73865,0
2013-01-24,36.962,37.242,36.894,36.972,20658,0
2013-01-25,36.863,37.044,36.773,36.934,54209,0
